Breite,Laenge,Strasse
Fehler,Fehler,Ungültige Zeile
49.3534,8.1527,Branchweilerhofstraße
49.3535,8.1525,Branchweilerhofstraße
49.3535,8.1524,Branchweilerhofstraße
49.3534,8.1524,Branchweilerhofstraße
49.3535,8.1523,Branchweilerhofstraße
49.3536,8.1522,Martin-Luther-Straße
49.3537,8.1522,Martin-Luther-Straße
49.3539,8.1521,Martin-Luther-Straße
49.354,8.1521,Martin-Luther-Straße
49.3541,8.1521,Martin-Luther-Straße
49.3543,8.152,Konrad-Adenauer-Straße
49.3543,8.1519,Konrad-Adenauer-Straße
49.3543,8.1517,Konrad-Adenauer-Straße
49.3543,8.1515,Konrad-Adenauer-Straße
49.3543,8.1512,Konrad-Adenauer-Straße
49.3542,8.1509,Konrad-Adenauer-Straße
49.3542,8.1507,Konrad-Adenauer-Straße
49.3542,8.1504,Konrad-Adenauer-Straße
49.3541,8.1497,Konrad-Adenauer-Straße
49.3541,8.1496,Konrad-Adenauer-Straße
49.3541,8.1495,Konrad-Adenauer-Straße
49.3541,8.1493,Konrad-Adenauer-Straße
49.3541,8.1491,Konrad-Adenauer-Straße
49.3541,8.1488,Konrad-Adenauer-Straße
49.354,8.1486,Konrad-Adenauer-Straße
49.354,8.1483,Konrad-Adenauer-Straße
49.354,8.148,Konrad-Adenauer-Straße
49.3539,8.1477,Konrad-Adenauer-Straße
49.3539,8.1475,Konrad-Adenauer-Straße
49.3539,8.147,Konrad-Adenauer-Straße
49.3538,8.1468,Konrad-Adenauer-Straße
49.3538,8.1465,Wiesenstraße
49.3538,8.1462,Konrad-Adenauer-Straße
49.3538,8.1459,Konrad-Adenauer-Straße
49.3537,8.1456,Konrad-Adenauer-Straße
49.3537,8.1454,Konrad-Adenauer-Straße
49.3537,8.1451,Konrad-Adenauer-Straße
49.3537,8.1448,Konrad-Adenauer-Straße
49.3537,8.1445,Werderstraße
49.3537,8.1442,Konrad-Adenauer-Straße
49.3537,8.1439,Konrad-Adenauer-Straße
49.3536,8.1436,Konrad-Adenauer-Straße
49.3536,8.1432,Konrad-Adenauer-Straße
49.3536,8.1429,Konrad-Adenauer-Straße
49.3536,8.1426,Konrad-Adenauer-Straße
49.3536,8.1424,Konrad-Adenauer-Straße
49.3536,8.1422,Konrad-Adenauer-Straße
49.3536,8.1419,Konrad-Adenauer-Straße
49.3536,8.1417,Konrad-Adenauer-Straße
49.3536,8.1414,Konrad-Adenauer-Straße
49.3536,8.1413,Konrad-Adenauer-Straße
49.3536,8.1412,Konrad-Adenauer-Straße
49.3536,8.1411,Konrad-Adenauer-Straße
49.3535,8.1411,Konrad-Adenauer-Straße
49.3535,8.141,Konrad-Adenauer-Straße
49.3535,8.1409,Konrad-Adenauer-Straße
49.3535,8.1408,Konrad-Adenauer-Straße
49.3535,8.1407,Konrad-Adenauer-Straße
49.3534,8.1406,Exterstraße
49.3533,8.1405,Exterstraße
49.3532,8.1405,Exterstraße
49.353,8.1405,Exterstraße
49.3528,8.1406,Exterstraße
49.3527,8.1405,Exterstraße
49.3526,8.1406,Heinestraße
49.3525,8.1406,Alter Turnplatz
49.3524,8.1406,Alter Turnplatz
49.3523,8.1406,Alter Turnplatz
49.3522,8.1407,Exterstraße
49.3521,8.1407,Exterstraße
49.352,8.1407,Exterstraße
49.3519,8.1408,Hindenburgstraße
49.3517,8.1408,Exterstraße
49.3516,8.1408,Exterstraße
49.3515,8.1408,Exterstraße
49.3514,8.1408,Exterstraße
49.3514,8.1409,Von-Hartmann-Straße
49.3513,8.1409,Exterstraße
49.3512,8.1409,Exterstraße
49.3511,8.1409,Exterstraße
49.351,8.141,Landauer Straße
49.3509,8.1411,Landauer Straße
49.3508,8.1412,Unbekannt
49.3507,8.1416,Landauer Straße
49.3507,8.1418,Landauer Straße
49.3506,8.142,Landauer Straße
49.3505,8.1423,Landauer Straße
49.3505,8.1425,Landauer Straße
49.3504,8.1427,Landauer Straße
49.3503,8.143,Landauer Straße
49.3502,8.1432,Landauer Straße
49.3501,8.1435,Landauer Straße
49.35,8.1438,Landauer Straße
49.3499,8.144,Landauer Straße
49.3499,8.1443,Landauer Straße
49.3498,8.1445,Landauer Straße
49.3497,8.145,Landauer Straße
49.3496,8.1453,Landauer Straße
49.3496,8.1456,Von-der-Tann-Straße
49.3495,8.1459,Landauer Straße
49.3495,8.1462,Landauer Straße
49.3494,8.1466,Landauer Straße
49.3493,8.1468,Landauer Straße
49.3492,8.1471,Landauer Straße
49.3491,8.1474,Landauer Straße
49.349,8.1477,Landauer Straße
49.3489,8.1479,Landauer Straße
49.3488,8.1482,Landauer Straße
49.3486,8.1486,Landauer Straße
49.3485,8.1489,Landauer Straße
49.3484,8.1492,Landauer Straße
49.3483,8.1495,Landauer Straße
49.3482,8.1498,Landauer Straße
49.348,8.1501,Landauer Straße
49.3479,8.1503,Landauer Straße
49.3479,8.1506,Landauer Straße
49.3478,8.1507,Landauer Straße
49.3478,8.1508,Landauer Straße
49.3477,8.1508,Landauer Straße
49.3478,8.1508,Landauer Straße
49.3477,8.1509,Landauer Straße
49.3477,8.151,Landauer Straße
49.3477,8.1512,Winzinger Straße
49.3478,8.1514,Winzinger Straße
49.3479,8.1515,Winzinger Straße
49.348,8.1515,Winzinger Straße
49.3482,8.1516,Winzinger Straße
49.3484,8.1517,Winzinger Straße
49.3485,8.1517,Winzinger Straße
49.3487,8.1518,Winzinger Straße
49.3489,8.1521,Winzinger Straße
49.3491,8.1521,Winzinger Straße
49.3493,8.1522,Winzinger Straße
49.3494,8.1522,Winzinger Straße
49.3495,8.1522,Winzinger Straße
49.3495,8.1521,Winzinger Straße
49.3495,8.152,Winzinger Straße
49.3496,8.152,Winzinger Straße
49.3497,8.1521,Winzinger Straße
49.3497,8.1524,Winzinger Straße
49.3497,8.1526,Winzinger Straße
49.3497,8.1527,Spitalbachstraße
49.3496,8.153,Winzinger Straße
49.3496,8.1533,Spitalbachstraße
49.3496,8.1537,Spitalbachstraße
49.3495,8.1542,Spitalbachstraße
49.3493,8.1557,Spitalbachstraße
49.3492,8.1559,Spitalbachstraße
49.3492,8.156,Spitalbachstraße
49.3492,8.1561,Spitalbachstraße
49.3492,8.1562,Schlachthofstraße
49.3492,8.1563,Spitalbachstraße
49.3491,8.1566,Spitalbachstraße
49.3491,8.1568,Spitalbachstraße
49.349,8.1571,Spitalbachstraße
49.349,8.1574,Spitalbachstraße
49.349,8.1577,Spitalbachstraße
49.3489,8.158,Spitalbachstraße
49.3489,8.1583,Industriestraße
49.3488,8.1585,Spitalbachstraße
49.3488,8.1588,Breslauer Straße
49.3487,8.1592,Breslauer Straße
49.3486,8.1595,Spitalbachstraße
49.3486,8.1597,Spitalbachstraße
49.3486,8.1599,Breslauer Straße
49.3487,8.1599,Breslauer Straße
49.3488,8.16,Breslauer Straße
49.3489,8.16,Breslauer Straße
49.349,8.1601,Breslauer Straße
49.3492,8.1601,Breslauer Straße
49.3493,8.1602,Breslauer Straße
49.3495,8.1602,Breslauer Straße
49.3496,8.1603,Breslauer Straße
49.3497,8.1604,Breslauer Straße
49.3499,8.1605,Breslauer Straße
49.35,8.1605,Breslauer Straße
49.3501,8.1606,Breslauer Straße
49.3503,8.1607,Breslauer Straße
49.3504,8.1607,Breslauer Straße
49.3505,8.1608,Breslauer Straße
49.3507,8.1609,Breslauer Straße
49.3508,8.1609,Breslauer Straße
49.3509,8.161,Breslauer Straße
49.351,8.161,Breslauer Straße
49.3511,8.1611,Breslauer Straße
49.3511,8.1613,Branchweilerhofstraße
49.3511,8.1615,Branchweilerhofstraße
49.3511,8.1617,Branchweilerhofstraße
49.3511,8.1618,Branchweilerhofstraße
49.3511,8.1619,Roßlaufstraße
49.3512,8.162,Roßlaufstraße
49.3514,8.162,Roßlaufstraße
49.3515,8.162,Roßlaufstraße
49.3517,8.1621,Roßlaufstraße
49.3518,8.1621,Roßlaufstraße
49.352,8.1622,Roßlaufstraße
49.3521,8.1622,Roßlaufstraße
49.3524,8.1623,Roßlaufstraße
49.3525,8.1624,Roßlaufstraße
49.3526,8.1624,Roßlaufstraße
49.3527,8.1625,Merowingerstraße
49.3527,8.1627,Merowingerstraße
49.3527,8.1629,Merowingerstraße
49.3527,8.1631,Merowingerstraße
49.3527,8.1634,Merowingerstraße
49.3526,8.1636,Merowingerstraße
49.3526,8.1638,Merowingerstraße
49.3526,8.1641,Merowingerstraße
49.3526,8.1643,Merowingerstraße
49.3525,8.1645,Merowingerstraße
49.3525,8.1646,Merowingerstraße
49.3525,8.1647,Merowingerstraße
